ORIGIN_AIRPORT_ID,NAME,DEPARTURES_PERFORMED,PASSENGERS,ORIGIN_STATE_ABR
13805,"Oakland, MD: Garrett County",0.0,0.0,
13806,"Kobuk, AK: Kobuk Airport",28.0,28.0,AK
13808,"Ocean City, MD: Ocean City Municipal",0.0,0.0,
13809,"Ocala, FL: Ocala International-Jim Taylor Field",0.0,0.0,
13810,"Nacogdoches, TX: Nacogdoches A L Mangham Jr Regional",0.0,0.0,
13811,"Oceanic, AK: Thumb Bay",0.0,0.0,
13812,"Ocho Rios, Jamaica: Boscobel",0.0,0.0,
13813,"Oceanside, CA: Bob Maxwell Memorial Airfield",0.0,0.0,
13814,"Washington, NC: Washington Warren",0.0,0.0,
13815,"Ouadda, Central African Republic: Ouadda Airport",0.0,0.0,
13816,"Cordoba, Spain: Cordoba Airport",0.0,0.0,
13817,"Oodnadatta, Australia: Oodnadatta Airport",0.0,0.0,
13818,"Odense, Denmark: Hans Christian Anderson",0.0,0.0,
13819,"Oakland, MD: Oakland Airport",0.0,0.0,
13820,"Odessa, Ukraine: Odessa International",0.0,0.0,
13821,"Oak Harbor, WA: A.J. Eisenberg",0.0,0.0,
13822,"Oecusse, Timor-Leste: Oecusse Airport",0.0,0.0,
13823,"Oernskoeldsvik, Sweden: Ornskoldsvik",0.0,0.0,
13824,"Omaha, NE: Offutt AFB",0.0,0.0,
13825,"Norfolk, NE: Norfolk Regional/Karl Stefan Memorial Field",0.0,0.0,
13826,"Ofu, TT: Ofu Airport",0.0,0.0,
13827,"Ogallala, NE: Searle Field",0.0,0.0,
13828,"Orangeburg, SC: Orangeburg Municipal",0.0,0.0,
13829,"Ogden, UT: Ogden-Hinckley",8.0,684.0,UT
13830,"Kahului, HI: Kahului Airport",815.0,24014.0,HI
13831,"Yonaguni, Japan: Yonaguni Airport",0.0,0.0,
13832,"Ogdensburg, NY: Ogdensburg International",33.0,208.0,NY
13833,"Washington Court House, OH: Fayette County",0.0,0.0,
13834,"Bellefontaine, OH: Bellefontaine Regional",0.0,0.0,
13835,"Chillicothe, OH: Ross County",0.0,0.0,
13836,"Marysville, OH: Union County",0.0,0.0,
13837,"Cincinnati, OH: Cincinnati - Blue Ash",0.0,0.0,
13838,"Ravenna, OH: Portage County",0.0,0.0,
13839,"Kent, OH: Kent State University",0.0,0.0,
13840,"Ohakea, New Zealand: Ohakea Airport",0.0,0.0,
13841,"Northeast Cape, AK: Northeast Cape AFS",0.0,0.0,
13842,"Ohrid, Macedonia: Ohrid Airport",0.0,0.0,
13843,"Oshakati, Namibia: Oshakati Airport",0.0,0.0,
13844,"Wyk Auf Fohr, Germany: Wyk Auf Foehr",0.0,0.0,
13845,"Norwich, NY: Eaton",0.0,0.0,
13846,"Oshima Islands, Japan: Oshima",0.0,0.0,
13847,"Oita, Japan: Oita Airport",0.0,0.0,
13848,"Olathe, KS: Johnson County Executive",0.0,0.0,
13850,"Okinawa, Japan: Naha",0.0,0.0,
13851,"Oklahoma City, OK: Will Rogers World",874.0,56268.0,OK
13852,"Sapporo, Japan: Okadama",0.0,0.0,
13853,"Okayama, Japan: Okayama Airport",0.0,0.0,
13854,"Kokomo/Logansport/Peru, IN: Kokomo Municipal",0.0,0.0,
13855,"Okondja, Gabon: Okondja Airport",0.0,0.0,
13856,"Tokyo, Japan: Yokota AB",0.0,0.0,
13857,"Yorke Island, Australia: Yorke Island Airport",0.0,0.0,
13858,"Oakey, Australia: Oakey Airport",0.0,0.0,
13859,"Orland, Norway: Orland Airport",0.0,0.0,
13860,"Olbia, Italy: Olbia Costa Smeralda",0.0,0.0,
13861,"Olean, NY: Cattaraugus County-Olean",0.0,0.0,
13862,"Wolf Point, MT: L. M. Clayton",61.0,258.0,MT
13863,"Old Harbor, AK: Old Harbor Airport",68.0,98.0,AK
13864,"Olafsvik, Iceland: Rif",0.0,0.0,
13865,"Olympia, WA: Olympia Regional",0.0,0.0,
13866,"Olomouc, Czech Republic: Olomouc Airport",0.0,0.0,
13867,"Olympic Dam, Australia: Olympic Dam Airport",0.0,0.0,
13868,"Nogales, AZ: Nogales International",0.0,0.0,
13869,"Columbus, NE: Columbus Municipal",0.0,0.0,
13870,"Olive Branch, MS: Olive Branch Taylor Field",0.0,0.0,
13871,"Omaha, NE: Eppley Airfield",913.0,53013.0,NE
13872,"Omboue, Gabon: Omboue Airport",0.0,0.0,
13873,"Nome, AK: Nome Airport",414.0,1843.0,AK
13874,"Urmieh, Iran: Uromiyeh",0.0,0.0,
13876,"Omak, WA: Omak Airport",0.0,0.0,
13877,"Omkalai, Papua New Guinea: Omkalai Airport",0.0,0.0,
13878,"Mostar, Bosnia and Herzegovina: Mostar Airport",0.0,0.0,
13879,"Oradea, Romania: Oradea Airport",0.0,0.0,
13880,"Omsk, Russia: Omsk Tsentralny",0.0,0.0,
13881,"Winona, MN: Winona Municipal/Max Conrad Field",0.0,0.0,
13882,"Ondangwa, Namibia: Ondangwa Airport",0.0,0.0,
13883,"Mornington Island, Australia: Mornington Island Airport",0.0,0.0,
13884,"Oneonta, NY: Albert S Nader Regional",0.0,0.0,
13885,"Odate Noshiro, Japan: Odate Noshiro Airport",0.0,0.0,
13886,"O'Neill, NE: The O'Neill Municipal-John L. Baker Field",0.0,0.0,
13887,"Socorro, NM: Socorro Municipal",0.0,0.0,
13888,"Onion Bay, AK: Onion Bay Airport",0.0,0.0,
13889,"Ontario, OR: Ontario Municipal",0.0,0.0,
13890,"Newport, OR: Newport Municipal",0.0,0.0,
13891,"Ontario, CA: Ontario International",1010.0,70361.0,CA
13892,"Colon, Panama: Enrique A Jimenez",0.0,0.0,
13893,"Cobol, AK: Cobol Alaska/Scaled/",0.0,0.0,
13894,"Toksook, AK: Toksook Bay",154.0,225.0,AK
13895,"Gold Coast, Australia: Gold Coast Airport",0.0,0.0,
13896,"Cooma, Australia: Cooma Airport",0.0,0.0,
13898,"Miami, FL: Miami Opa Locka Executive",0.0,0.0,
13899,"Ophir, AK: Ophir Airport",0.0,0.0,
13900,"Porto, Portugal: Porto Airport",0.0,0.0,
13901,"McDonald Lake, AK: McDonald Lake Airport",0.0,0.0,
13902,"Bible Camp, AK: Bible Camp Airport",0.0,0.0,
13903,"Cinder River Lodge, AK: Cinder River Lodge Airport",0.0,0.0,
13905,"Lemesurier Island, AK: Lemesurier Island Airport",0.0,0.0,
13906,"Tracy Arm, AK: Tracy Arm Airport",0.0,0.0,
13908,"Vrems, AK: Vrems Airport",0.0,0.0,
13909,"Akolik, AK: Akolik Airport",0.0,0.0,
13910,"Mels, AK: Mels Airport",0.0,0.0,
13911,"Meshik, AK: Meshik Airport",0.0,0.0,
13912,"Telaquana Lake, AK: Telaquana Lake Airport",0.0,0.0,
13913,"Chelatna Lake Lodge, AK: Chelatna Lake Lodge Airport",0.0,0.0,
13914,"Pumice, AK: Pumice Airport",0.0,0.0,
13915,"Port Alsworth, AK: Points Alsworth",0.0,0.0,
13916,"Twin Lakes, AK: Twin Lakes Airport",0.0,0.0,
13917,"Sandy, AK: Sandy Airport",0.0,0.0,
13919,"Waterkloof, South Africa: Waterkloof AFB",0.0,0.0,
13920,"Shirleyville, AK: Shirleyville Airport",0.0,0.0,
13921,"Doug Carney Strip, AK: Doug Carney Strip Airport",0.0,0.0,
13922,"Shisholik, AK: Shisholik Airport",0.0,0.0,
13923,"Sivinuvik, AK: Camp Sivinuvik",0.0,0.0,
13924,"American Creek, AK: American Creek Airport",0.0,0.0,
13925,"Grants Pass, OR: Grants Pass Airport",0.0,0.0,
13926,"Gleneden, OR: Siletz Bay State",0.0,0.0,
13927,"Florence, OR: Florence Municipal",0.0,0.0,
13928,"Orebro, Sweden: Orebro Airport",0.0,0.0,
13929,"Orocue, Colombia: Orocue Airport",0.0,0.0,
13930,"Chicago, IL: Chicago O'Hare International",9034.0,533658.0,IL
13931,"Norfolk, VA: Norfolk International",757.0,46415.0,VA
13932,"Paramaribo, Suriname: Zorg en Hoop",0.0,0.0,
13933,"Worcester, MA: Worcester Regional",37.0,294.0,MA
13934,"Port Lions, AK: Port Lions Airport",57.0,61.0,AK
13935,"Cork, Ireland: Cork Airport",0.0,0.0,
13936,"Orlando, FL: Executive",0.0,0.0,
13937,"Oran, Algeria: Ahmed Benbella",0.0,0.0,
13939,"Orapa, Botswana: Orapa Airport",0.0,0.0,
13940,"Northway, AK: Northway Airport",0.0,0.0,
13941,"Oruro, Bolivia: Juan Mendoza",0.0,0.0,
13942,"Noorvik, AK: Robert/Bob/Curtis Memorial",61.0,111.0,AK
13943,"Paris, France: Orly",0.0,0.0,
13944,"Orange Walk, Belize: Orange Walk Airport",0.0,0.0,
13945,"Osaka, Japan: Osaka Metropolitan Area",0.0,0.0,
13946,"Osage Beach, MO: Grand Glaize - Osage Beach",0.0,0.0,
13947,"Oscoda, MI: Oscoda-Wurtsmith",0.0,0.0,
13948,"Ostersund, Sweden: Are Ostersund",0.0,0.0,
13949,"Oshkosh, WI: Wittman Regional",0.0,0.0,
13950,"Osijek, Croatia: Osijek Airport",0.0,0.0,
13951,"Oskarshamn, Sweden: Oskarshamn Airport",0.0,0.0,
13952,"Oslo, Norway: Oslo Airport",0.0,0.0,
13953,"Mosul, Iraq: Mosul International",0.0,0.0,
13954,"Osan, South Korea: Osan AB",0.0,0.0,
13955,"Slupsk, Poland: Redzikowo",0.0,0.0,
13956,"Ostrava, Czech Republic: Mosnov",0.0,0.0,
13957,"Ostend, Belgium: Oostende",0.0,0.0,
13958,"Columbus, OH: Ohio State University",0.0,0.0,
13959,"Kosciusko, MS: Kosciusko/Attala County",0.0,0.0,
13960,"Namsos, Norway: Namsos Airport",0.0,0.0,
13961,"Koszalin, Poland: Zegrze Pomorskie",0.0,0.0,
13962,"Contadora, Panama: Raul Arias Espinoza",0.0,0.0,
13963,"Worthington, MN: Worthington Municipal",0.0,0.0,
13964,"North Bend/Coos Bay, OR: Southwest Oregon Regional",26.0,471.0,OR
13965,"Ottumwa, IA: Ottumwa Regional",0.0,0.0,
13966,"Bucharest, Romania: Henri Coanda",0.0,0.0,
13967,"Coto 47, Costa Rica: Coto 47 Airport",0.0,0.0,
13968,"Anacortes, WA: Anacortes Airport",0.0,0.0,
13969,"Otu, Colombia: Otu Airport",0.0,0.0,
13970,"Kotzebue, AK: Ralph Wien Memorial",431.0,1599.0,AK
13971,"Ouagadougou, Burkina Faso: Ouagadougou Airport",0.0,0.0,
13972,"Oujda, Morocco: Angads International",0.0,0.0,
13973,"Ouesso, Congo (Brazaville): Ouesso Airport",0.0,0.0,
13974,"Oudtshoorn, South Africa: Oudtshoorn Airport",0.0,0.0,
13975,"Oulu, Finland: Oulu Airport",0.0,0.0,
13976,"Norman, OK: University of Oklahoma/Max Westheimer",0.0,0.0,
13977,"Batouri, Cameroon: Batouri Airport",0.0,0.0,
13978,"Bekily, Madagascar: Bekily Airport",0.0,0.0,
13979,"Novosibirsk, Russia: Tolmachevo",0.0,0.0,
13980,"Asturias, Spain: Asturias Airport",0.0,0.0,
13981,"Oroville, CA: Oroville Municipal",0.0,0.0,
13982,"Owatonna, MN: Owatonna Degner Regional",0.0,0.0,
13983,"Owensboro, KY: Owensboro Daviess County Regional",98.0,1130.0,KY
13984,"Norwood, MA: Norwood Memorial",0.0,0.0,
13986,"Bissau, Guinea-Bissau: Osvaldo Vieira",0.0,0.0,
13987,"Waterbury, CT: Waterbury Oxford",0.0,0.0,
13988,"Oxnard/Ventura, CA: Oxnard",0.0,0.0,
13989,"Knoxville, IA: Knoxville Municipal",0.0,0.0,
13990,"Goya, Argentina: Goya Airport",0.0,0.0,
13991,"Oyem, Gabon: Oyem Airport",0.0,0.0,
13992,"Oiapoque, Brazil: Oiapoque Airport",0.0,0.0,
13993,"Tres Arroyos, Argentina: Tres Arroyos Airport",0.0,0.0,
13994,"Yosemite National Park, CA: Yosemite National Park Airport",0.0,0.0,
13995,"Ozona, TX: Ozona Municipal",0.0,0.0,
13996,"Ozamis City, Philippines: Misamis",0.0,0.0,
13997,"Zaporozhye, Ukraine: Zaporizhzhia International",0.0,0.0,
13998,"Moron, Spain: Moron AB",0.0,0.0,
13999,"Ozark, AL: Cairns AAF",0.0,0.0,
14000,"Montrose, PA: Husky Haven",0.0,0.0,
14001,"Bedford, PA: Bedford County",0.0,0.0,
14002,"Pa-An, Burma: Hpa An",0.0,0.0,
14003,"Paderborn, Germany: Paderborn/Lippstadt",0.0,0.0,
14004,"Everett, WA: Snohomish County",0.0,0.0,
14005,"Pagadian, Philippines: Pagadian Airport",0.0,0.0,
14006,"Paducah, KY: Barkley Regional",30.0,227.0,KY
14007,"Hanapepe, HI: Port Allen",0.0,0.0,
14009,"Panama City, FL: Tyndall AFB",0.0,0.0,
14010,"Pattani, Thailand: Pattani Airport",0.0,0.0,
14011,"Palo Alto, CA: Palo Alto Airport",0.0,0.0,
14012,"Port-au-Prince, Haiti: Port Au Prince International",0.0,0.0,
14013,"Palmer, AK: Warren Bud Woods Palmer Municipal",1.0,0.0,AK
14014,"Paris, France: Paris Metropolitan Area",0.0,0.0,
14015,"Paros, Greece: Paros Airport",0.0,0.0,
14016,"Patna, India: Jai Prakash Narayan International Patna",0.0,0.0,
14017,"Paulo Alfonso, Brazil: Paulo Afonso",0.0,0.0,
14018,"Port-de-Paix, Haiti: Port-de-Paix Airport",0.0,0.0,
14019,"Pamol, Malaysia: Tungud/Pamol",0.0,0.0,
14020,"Poza Rica, Mexico: Poza Rica Airport",0.0,0.0,
14021,"Point Barrow, AK: Point Barrow LRRS",0.0,0.0,
14022,"Puebla, Mexico: Puebla International",0.0,0.0,
14023,"Porbandar, India: Porbandar Airport",0.0,0.0,
14024,"Pine Bluff, AR: Pine Bluff Regional Airport Grider Field",0.0,0.0,
14025,"Plattsburgh, NY: Plattsburgh International",60.0,1488.0,NY
14026,"Paro, Bhutan: Paro International",0.0,0.0,
14027,"West Palm Beach/Palm Beach, FL: Palm Beach International",631.0,60383.0,FL
14028,"Pack Creek, AK: Pack Creek Airport",0.0,0.0,
14029,"Puerto Cabello, Venezuela: General Bartolome Salom",0.0,0.0,
14030,"Zanderij, Suriname: Johan A. Pengel International",0.0,0.0,
14031,"Porto Amboim, Angola: Porto Amboim Airport",0.0,0.0,
14032,"Paraburdoo, Australia: Paraburdoo Airport",0.0,0.0,
14033,"Puerto Barrios, Guatemala: Puerto Barrios Airport",0.0,0.0,
14034,"Pikeville, KY: Pike County Hatcher Field",0.0,0.0,
14036,"Plettenberg Bay, South Africa: Plettenberg Bay Airport",0.0,0.0,
14037,"Portage Creek, AK: Portage Creek Airport",0.0,0.0,
14038,"Puerto Rico, Colombia: Puerto Rico Airport",0.0,0.0,
14039,"Prairie Du Chien, WI: Prairie Du Chien Municipal",0.0,0.0,
14040,"Painter Creek, AK: Painter Creek Airport",0.0,0.0,
14041,"Paso Caballos, Guatemala: Paso Caballos Airport",0.0,0.0,
14042,"Porcupine Creek, AK: Porcupine Creek Airport",0.0,0.0,
14043,"Pucallpa, Peru: Captain FAP David Abensur Rengifo International",0.0,0.0,
14044,"Princeton, NJ: Princeton Airport",0.0,0.0,
14045,"Puerto Inirida, Colombia: Puerto Inirida Airport",0.0,0.0,
14046,"Pedro Bay, AK: Pedro Bay Airport",12.0,2.0,AK
14047,"Mueo, New Caledonia: Mueo Nickel",0.0,0.0,
14048,"Padang, Indonesia: Tabing",0.0,0.0,
14050,"Atlanta, GA: Dekalb Peachtree",0.0,0.0,
14051,"Ponta Delgada, Portugal: Ponta Delgada Airport",0.0,0.0,
14052,"Maldonado, Uruguay: Capitan Corbeta C. A. Curbelo International",0.0,0.0,
14053,"Piedras Negras, Mexico: Piedras Negras International",0.0,0.0,
14054,"Pendleton, OR: Eastern Oregon Regional at Pendleton",105.0,233.0,OR
14055,"Paysandu, Uruguay: Tydeo Larre Borges International",0.0,0.0,
14056,"Plovdiv, Bulgaria: Plovdiv Airport",0.0,0.0,
14057,"Portland, OR: Portland International",2565.0,151645.0,OR
14058,"Pedernales, Venezuela: Pedernales Airport",0.0,0.0,
14059,"Las Malvinas, Peru: Las Malvinas Airport",0.0,0.0,
14060,"Puerto Jose, Peru: Andoas",0.0,0.0,
14061,"Penneshaw, Australia: Penneshaw Airport",0.0,0.0,
14062,"Pelican, AK: Pelican Seaplane Base",70.0,156.0,AK
14063,"Perm, Russia: Bolshoe Savino",0.0,0.0,
14064,"Perugia, Italy: Perugia S Francesco",0.0,0.0,
14065,"Pereira, Colombia: Matecana",0.0,0.0,
14066,"Beijing, China: Capital International",0.0,0.0,
14067,"Puerto Maldonado, Peru: Padre Aldamiz",0.0,0.0,
14068,"Bayan Lepas, Malaysia: Penang International",0.0,0.0,
14069,"Progreso, Honduras: Progreso Airport",0.0,0.0,
14070,"Pecos City, TX: Pecos Municipal",0.0,0.0,
14071,"Perth, Australia: Perth International",0.0,0.0,
14072,"Pelotas, Brazil: Joao Simoes Lopes Neto",0.0,0.0,
14073,"Puerto Lempira, Honduras: Puerto Lempira Airport",0.0,0.0,
14074,"Peshawar, Pakistan: Bacha Khan International",0.0,0.0,
14075,"Paf Warren, AK: Paf Warren Airport",0.0,0.0,
14076,"Passo Fundo, Brazil: Passo Fundo Airport",0.0,0.0,
14077,"Port Frederick, AK: Port Frederick Airport",0.0,0.0,
14078,"Panama City, FL: Bay County",0.0,0.0,
14079,"Pafos, Cyprus: Pafos International",0.0,0.0,
14080,"Ilebo, Congo (Kinshasa): Ilebo Airport",0.0,0.0,
14081,"Page, AZ: Page Municipal",60.0,314.0,AZ
14082,"Punta Gorda, FL: Punta Gorda Airport",369.0,47846.0,FL
14083,"Perpignan, France: Perpignan Rivesaltes",0.0,0.0,
14084,"Pantnagar, India: Pantnagar Airport",0.0,0.0,
14085,"Chitato, Angola: Chitato Airport",0.0,0.0,
14086,"Pangkalpinang, Indonesia: Depati Amir",0.0,0.0,
14087,"Pascagoula, MS: Jackson County",0.0,0.0,
14088,"Port Graham, AK: Port Graham Airport",68.0,70.0,AK
14089,"Pagosa Springs, CO: Stevens Field",0.0,0.0,
14091,"Peach Springs, AZ: Peach Springs Dirt Strip",0.0,0.0,
14092,"Greenville, NC: Pitt Greenville",60.0,1201.0,NC
14093,"Phan Rang, Vietnam: Phan Rang Airport",0.0,0.0,
14094,"Parnaiba, Brazil: Parnaiba Airport",0.0,0.0,
14095,"Port Harcourt, Nigeria: Port Harcourt Airport",0.0,0.0,
14096,"New Philadelphia, OH: Harry Clever Field",0.0,0.0,
14097,"Port Hedland, Australia: Port Hedland International",0.0,0.0,
14098,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",92.0,3537.0,VA
14099,"Pinheiro, Brazil: Pinheiro Airport",0.0,0.0,
14100,"Philadelphia, PA: Philadelphia International",3705.0,248582.0,PA
14101,"Port Huron, MI: St. Clair County International",0.0,0.0,
14102,"Point Hope, AK: Point Hope Airport",82.0,154.0,AK
14103,"Pacific Harbour, Fiji: Nanuku Resort",0.0,0.0,
14104,"Phitsanulok, Thailand: Phitsanulok Airport",0.0,0.0,
14105,"Paris, TN: Henry County",0.0,0.0,
14106,"Phalaborwa, South Africa: Kruger Park Gateway",0.0,0.0,
14107,"Phoenix, AZ: Phoenix Sky Harbor International",6237.0,539695.0,AZ
14108,"Peoria, IL: General Downing - Peoria International",203.0,10354.0,IL
14109,"Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional",31.0,516.0,MS
14110,"Pine Cay, Turks and Caicos Islands: Pine Cay British West Indies",0.0,0.0,
14111,"Nassau/Paradise Island, The Bahamas: Nassau-Paradise Island",0.0,0.0,
14112,"St. Petersburg, FL: St Pete Clearwater International",594.0,71281.0,FL
14113,"Pocatello, ID: Pocatello Regional",21.0,492.0,ID
14114,"Fairbanks, AK: Phillips Field",0.0,0.0,
14115,"Glasgow/Prestwick, United Kingdom: Prestwick",0.0,0.0,
14116,"Pine Mountain, GA: Harris County",0.0,0.0,
14117,"Parintins, Brazil: Parintins Airport",0.0,0.0,
14118,"Pisco, Peru: Pisco International",0.0,0.0,
14119,"Pilot Point, AK: Pilot Point Airport",37.0,14.0,AK
14120,"Pierre, SD: Pierre Regional",30.0,228.0,SD
14121,"Poitiers, France: Poitiers Biard",0.0,0.0,
14122,"Pittsburgh, PA: Pittsburgh International",1867.0,97324.0,PA
14123,"Piura, Peru: Capitan FAP Guillermo Concha Iberico",0.0,0.0,
14124,"Pico Island, Portugal: Pico",0.0,0.0,
14125,"Point Lay, AK: Point Lay LRRS",40.0,85.0,AK
14126,"Payson, AZ: Payson Airport",0.0,0.0,
14127,"Panjgur, Pakistan: Panjgur Airport",0.0,0.0,
14128,"Puerto Jimenez, Costa Rica: Puerto Jimenez Airport",0.0,0.0,
14129,"Port San Juan, AK: Port San Juan Airport",0.0,0.0,
14130,"Napaskiak, AK: Napaskiak Airport",22.0,13.0,AK
14131,"Parkersburg, WV: Mid-Ohio Valley Regional",15.0,83.0,WV
14132,"Petropavlovsk-Kamchatsky, Russia: Yelizovo",0.0,0.0,
14133,"Park Rapids, MN: Park Rapids Municipal-Konshok Field",0.0,0.0,
14134,"Parkes, Australia: Parkes Airport",0.0,0.0,
14135,"Porto-Kheli, Greece: Porto Heli",0.0,0.0,
14136,"Pakokku, Burma: Pakhokku",0.0,0.0,
14138,"Pokhara, Nepal: Pokhara Airport",0.0,0.0,
14139,"Pekanbaru, Indonesia: Simpang Tiga",0.0,0.0,
14140,"Selebi-Phikwe, Botswana: Selebi-Phikwe Airport",0.0,0.0,
14141,"Pakse, Laos: Pakse International",0.0,0.0,
14142,"Planadas, Colombia: Planadas Airport",0.0,0.0,
14143,"Plattsburgh, NY: Clinton County",0.0,0.0,
14144,"Planeta Rica, Colombia: Planeta Rica Airport",0.0,0.0,
14145,"Plymouth, United Kingdom: Plymouth Airport",0.0,0.0,
14147,"Point Lookout, MO: M Graham Clark Downtown",0.0,0.0,
14148,"Ponta Pelada, Brazil: Ponta Pelada Airport",0.0,0.0,
14149,"Palembang, Indonesia: Sultan Mahmud Badaruddin II",0.0,0.0,
14150,"Pellston, MI: Pellston Regional Airport of Emmet County",37.0,357.0,MI
14151,"Port Lincoln, Australia: Port Lincoln Airport",0.0,0.0,
14152,"Palanga, Lithuania: Palanga International",0.0,0.0,
14153,"Providenciales, Turks and Caicos Islands: Providenciales International",0.0,0.0,
14154,"Plato, Colombia: Plato Airport",0.0,0.0,
14155,"Belo Horizonte, Brazil: Pampulha Carlos Drummond de Andrade",0.0,0.0,
14156,"Palu, Indonesia: Palu Celebes-Mutiara Indon.",0.0,0.0,
14157,"Plymouth, IN: Plymouth Municipal",0.0,0.0,
14158,"Port Elizabeth, South Africa: Chief Dawid Stuurman International",0.0,0.0,
14159,"Pemba Island, Tanzania: Pemba",0.0,0.0,
14160,"Pembina, ND: Pembina Municipal",0.0,0.0,
14161,"Puerto Montt, Chile: El Tepual International",0.0,0.0,
14162,"Palmdale, CA: Palmdale USAF Plant 42",0.0,0.0,
14163,"Parma, Italy: Parma Airport",0.0,0.0,
14164,"Ponta Pora, Brazil: Ponta Pora International",0.0,0.0,
14165,"Portsmouth, OH: Greater Portsmouth Regional",0.0,0.0,
14166,"Palma Mallorca, Spain: Palma de Mallorca",0.0,0.0,
14167,"Port Moller, AK: Port Moller Airport",8.0,2.0,AK
14168,"Palermo, Italy: Palermo Airport",0.0,0.0,
14169,"Pimaga, Papua New Guinea: Pimaga Airport",0.0,0.0,
14170,"Perito Moreno, Argentina: Perito Moreno Airport",0.0,0.0,
14171,"Palmerston, New Zealand: Palmerston North",0.0,0.0,
14172,"Palmyra, Syria: Palmyra Airport",0.0,0.0,
14173,"Paimiut, AK: Paimiut Airport",0.0,0.0,
14174,"Porlamar, Venezuela: General Santiago Marino International",0.0,0.0,
14175,"Palmas, Brazil: Palmas Airport",0.0,0.0,
14176,"El Tehuelche, Argentina: Puerto Madryn",0.0,0.0,
14177,"Palmar, Costa Rica: Palmar Sur",0.0,0.0,
14178,"Pamplona, Spain: Pamplona Airport",0.0,0.0,
14179,"Porto Nacional, Brazil: Porto Nacional Airport",0.0,0.0,
14180,"Ponca City, OK: Ponca City Regional",0.0,0.0,
14181,"Punta Gorda, Belize: Punta Gorda Airport",0.0,0.0,
14182,"Philadelphia, PA: Northeast Philadelphia",0.0,0.0,
14183,"Peterson's Point, AK: Peterson's Point Airport",0.0,0.0,
14184,"Paranagua, Brazil: Paranagua Airport",0.0,0.0,
14185,"Phnom Penh, Cambodia: Phnom Penh International",0.0,0.0,
14186,"Pohnpei, Federated States of Micronesia: Pohnpei International",0.0,0.0,
14187,"Pontianak, Indonesia: Supadio",0.0,0.0,
14188,"Pantelleria, Italy: Pantelleria Airport",0.0,0.0,
14189,"Pinotepa, Mexico: Pinotepa Nacional",0.0,0.0,
14190,"Popondetta, Papua New Guinea: Girua",0.0,0.0,
14191,"Pune, India: Pune Airport",0.0,0.0,
14192,"Pointe Noire, Congo (Brazaville): Antonio Agostinho Neto",0.0,0.0,
14193,"Pensacola, FL: Pensacola International",605.0,38038.0,FL
14194,"Sherman-Denison, TX: Sherman-Denison Airport",0.0,0.0,
14195,"Petrolina, Brazil: Petrolina Airport",0.0,0.0,
14196,"Porto Alegre, Brazil: Salgado Filho International",0.0,0.0,
14197,"Fayetteville, NC: Pope AAF",0.0,0.0,
14198,"La Verne, CA: Brackett Field",0.0,0.0,
14199,"Port Frederick, AK: Port Frederick Airport",0.0,0.0,
14200,"Fort Polk, LA: Polk AAF",0.0,0.0,
14201,"Poplar Bluff, MO: Hayes Field",0.0,0.0,
14202,"Port Gentil, Gabon: Port Gentil Airport",0.0,0.0,
14203,"Pocahontas, IA: Pocahontas Municipal",0.0,0.0,
14204,"Potosi, Bolivia: Capitan Nicolas Rojas",0.0,0.0,
14205,"Pemba, Mozambique: Pemba Airport",0.0,0.0,
14206,"Port Moresby, Papua New Guinea: Port Moresby International",0.0,0.0,
14207,"Puerto Plata, Dominican Republic: Gregorio Luperon International",0.0,0.0,
14208,"Polk Inlet, AK: Polk Inlet Airport",0.0,0.0,
14209,"Pori, Finland: Pori Airport",0.0,0.0,
14210,"Port of Spain, Trinidad and Tobago: Piarco",0.0,0.0,
14211,"Port Antonio, Jamaica: Ken Jones",0.0,0.0,
14212,"Poughkeepsie, NY: Hudson Valley Regional",0.0,0.0,
14213,"Portoroz, Slovenia: Portoroz Airport",0.0,0.0,
14214,"Pontoise, France: Pontoise Cormeilles en Vexin",0.0,0.0,
14215,"Powell, WY: Powell Municipal",0.0,0.0,
14216,"Poznan, Poland: Lawica",0.0,0.0,
14217,"Pres. Prudente, Brazil: A. de Barros",0.0,0.0,
14218,"Prospect Creek, AK: Prospect Creek Airport",0.0,0.0,
14219,"Humacao, PR: Palmas del Mar Airstrip",0.0,0.0,
14220,"Puerto Penasco, Mexico: Puerto Penasco Airport",0.0,0.0,
14221,"Parsons, KS: Tri City",0.0,0.0,
14222,"Pago Pago, TT: Pago Pago International",0.0,0.0,
14223,"Pompano Beach, FL: Pompano Beach Airpark",0.0,0.0,
14224,"Popayan, Colombia: Machangara",0.0,0.0,
14225,"Powell Point, The Bahamas: Powell Point Airport",0.0,0.0,
14226,"Proserpine, Australia: Proserpine Whitsunday Coast",0.0,0.0,
14227,"Puerto Princesa, Philippines: Puerto Princesa International",0.0,0.0,
14228,"Papeete, French Polynesia: Tahiti Faa'a",0.0,0.0,
14229,"Port Protection, AK: Port Protection Airport",8.0,5.0,AK
14230,"Puerto Paez, Venezuela: Puerto Paez Airport",0.0,0.0,
14231,"Presque Isle/Houlton, ME: Presque Isle International",26.0,216.0,ME
14232,"Palenque, Mexico: Palenque Airport",0.0,0.0,
14233,"Port Macquarie, Australia: Port Macquarie Airport",0.0,0.0,
14234,"Pilot Station, AK: Pilot Station Airport",64.0,79.0,AK
