ORIGIN_AIRPORT_ID,ORIGIN_STATE_ABR,CODE,NAME,AIRLINE_ID,UNIQUE_CARRIER_NAME,AIRCRAFT_TYPE,Description,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,total
11884,WA,GEG,"Spokane, WA: Spokane International",19977.0,United Air Lines Inc.,698,Airbus Industrie A319,11.0,21.0,20.0,2.0,16.0,15.0,26.0,5.0,24.0,,1.0,11.0,152.0
11884,WA,GEG,"Spokane, WA: Spokane International",19790.0,Delta Air Lines Inc.,699,Airbus Industrie A321/Lr,11.0,5.0,6.0,1.0,3.0,,13.0,4.0,70.0,117.0,111.0,85.0,426.0
11884,WA,GEG,"Spokane, WA: Spokane International",19805.0,American Airlines Inc.,699,Airbus Industrie A321/Lr,,1.0,2.0,,1.0,3.0,4.0,1.0,1.0,,,,13.0
11884,WA,GEG,"Spokane, WA: Spokane International",20436.0,Frontier Airlines Inc.,699,Airbus Industrie A321/Lr,,,,,,,5.0,4.0,4.0,1.0,,,14.0
11884,WA,GEG,"Spokane, WA: Spokane International",19805.0,American Airlines Inc.,721,Airbus Industrie A321-200n,,,,1.0,,3.0,1.0,,,,,,5.0
11884,WA,GEG,"Spokane, WA: Spokane International",20436.0,Frontier Airlines Inc.,722,Airbus Industrie A320-200n,16.0,17.0,10.0,5.0,12.0,11.0,7.0,6.0,6.0,5.0,4.0,5.0,104.0
11884,WA,GEG,"Spokane, WA: Spokane International",19790.0,Delta Air Lines Inc.,723,A200-100 BD-500-1A10,,,1.0,,,,,,,,,,1.0
11884,WA,GEG,"Spokane, WA: Spokane International",19930.0,Alaska Airlines Inc.,888,Boeing 737-900ER,36.0,12.0,11.0,9.0,,2.0,4.0,30.0,27.0,67.0,74.0,46.0,318.0
11884,WA,GEG,"Spokane, WA: Spokane International",19977.0,United Air Lines Inc.,888,Boeing 737-900ER,8.0,5.0,28.0,,,,3.0,1.0,26.0,29.0,32.0,16.0,148.0
11884,WA,GEG,"Spokane, WA: Spokane International",19790.0,Delta Air Lines Inc.,888,Boeing 737-900ER,,1.0,,,,,,31.0,7.0,1.0,1.0,1.0,42.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",21618.0,"Southern Airways Express, dba Mokulele Airlines",416,Cessna 208 Caravan,,,,,,,22.0,31.0,30.0,33.0,17.0,3.0,136.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",19790.0,Delta Air Lines Inc.,608,Boeing 717-200,23.0,25.0,9.0,,,,,,,,,,57.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",19393.0,Southwest Airlines Co.,612,Boeing 737-700/700LR/Max 7,325.0,298.0,303.0,194.0,104.0,167.0,200.0,252.0,174.0,187.0,97.0,59.0,2360.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",19393.0,Southwest Airlines Co.,614,Boeing 737-800,131.0,129.0,100.0,44.0,57.0,80.0,95.0,53.0,53.0,59.0,148.0,133.0,1082.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",19805.0,American Airlines Inc.,614,Boeing 737-800,30.0,26.0,25.0,5.0,,,,,,,,,86.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",20422.0,Sun Country Airlines d/b/a MN Airlines,614,Boeing 737-800,,,,,,,18.0,14.0,,,,,32.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",21492.0,"Eastern Airlines f/k/a Dynamic Airways, LLC",625,Boeing 767-200/ER/EM,,,,,,,,,,1.0,,,1.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",20046.0,Air Wisconsin Airlines Corp,629,Canadair RJ-200ER /RJ-440,44.0,48.0,71.0,1.0,,,3.0,1.0,,,,14.0,182.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",20304.0,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,2.0,,2.0,,,,,,,,,,4.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",20397.0,PSA Airlines Inc.,629,Canadair RJ-200ER /RJ-440,30.0,23.0,19.0,,,,,,,,,,72.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",20378.0,Mesa Airlines Inc.,631,Canadair RJ-700,37.0,33.0,16.0,,,,50.0,34.0,29.0,53.0,1.0,,253.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",20397.0,PSA Airlines Inc.,631,Canadair RJ-700,89.0,77.0,51.0,28.0,2.0,,24.0,29.0,58.0,41.0,18.0,35.0,452.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",20304.0,SkyWest Airlines Inc.,631,Canadair RJ-700,,1.0,1.0,,,,,,,,,,2.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",20363.0,Endeavor Air Inc.,631,Canadair RJ-700,,16.0,9.0,,,,,,,,,,25.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,41.0,28.0,39.0,40.0,2.0,,,,,,,,150.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,18.0,5.0,2.0,1.0,9.0,,,,,,,,35.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,59.0,58.0,56.0,34.0,2.0,,26.0,105.0,10.0,23.0,47.0,78.0,498.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",19790.0,Delta Air Lines Inc.,655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,,,12.0,,,,,,,,,,12.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",19790.0,Delta Air Lines Inc.,656,McDonnell Douglas MD-90,58.0,53.0,46.0,1.0,,,,,,,,,158.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",20378.0,Mesa Airlines Inc.,673,Embraer ERJ-175,1.0,,,,,,,,,,,,1.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",20398.0,Envoy Air,673,Embraer ERJ-175,51.0,52.0,55.0,12.0,21.0,22.0,49.0,26.0,36.0,10.0,,26.0,360.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",20452.0,Republic Airline,673,Embraer ERJ-175,109.0,96.0,93.0,25.0,20.0,67.0,20.0,29.0,32.0,111.0,74.0,34.0,710.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",20366.0,ExpressJet Airlines LLC d/b/a aha!,673,Embraer ERJ-175,,17.0,7.0,25.0,1.0,,,,,,,,50.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",20304.0,SkyWest Airlines Inc.,673,Embraer ERJ-175,,,,,2.0,,20.0,28.0,57.0,1.0,1.0,14.0,123.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",20366.0,ExpressJet Airlines LLC d/b/a aha!,675,Embraer-145,83.0,47.0,5.0,1.0,,,,,,,,,136.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",20427.0,Piedmont Airlines,675,Embraer-145,14.0,6.0,22.0,1.0,19.0,2.0,39.0,40.0,8.0,7.0,24.0,24.0,206.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",20445.0,CommuteAir LLC dba CommuteAir,675,Embraer-145,36.0,63.0,57.0,22.0,3.0,,2.0,27.0,29.0,24.0,123.0,59.0,445.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",20452.0,Republic Airline,677,Embraer-Emb-170,1.0,,37.0,,,,,1.0,,50.0,29.0,14.0,132.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",19805.0,American Airlines Inc.,678,Embraer 190,,16.0,16.0,,,,,,,,,,32.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",20409.0,JetBlue Airways,678,Embraer 190,,,1.0,,,1.0,2.0,1.0,,,,,5.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",19790.0,Delta Air Lines Inc.,694,Airbus Industrie A320-100/200,25.0,28.0,23.0,9.0,,,,,,,,,85.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",19805.0,American Airlines Inc.,694,Airbus Industrie A320-100/200,23.0,19.0,17.0,10.0,41.0,59.0,54.0,53.0,53.0,53.0,52.0,13.0,447.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",20368.0,Allegiant Air,694,Airbus Industrie A320-100/200,9.0,10.0,12.0,7.0,8.0,18.0,22.0,17.0,7.0,10.0,10.0,8.0,138.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",20409.0,JetBlue Airways,694,Airbus Industrie A320-100/200,121.0,115.0,102.0,12.0,,1.0,18.0,14.0,17.0,53.0,94.0,83.0,630.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",20436.0,Frontier Airlines Inc.,694,Airbus Industrie A320-100/200,9.0,9.0,10.0,,,,,,,,,1.0,29.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",19790.0,Delta Air Lines Inc.,698,Airbus Industrie A319,1.0,1.0,,,,,,,,,,,2.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",19805.0,American Airlines Inc.,698,Airbus Industrie A319,24.0,23.0,24.0,33.0,4.0,27.0,31.0,31.0,7.0,3.0,4.0,,211.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",20368.0,Allegiant Air,698,Airbus Industrie A319,,,,,1.0,,,,1.0,,,2.0,4.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",19805.0,American Airlines Inc.,699,Airbus Industrie A321/Lr,49.0,54.0,47.0,21.0,32.0,3.0,,,4.0,1.0,1.0,,212.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",20409.0,JetBlue Airways,699,Airbus Industrie A321/Lr,1.0,,,,,,1.0,,,,,,2.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",20436.0,Frontier Airlines Inc.,699,Airbus Industrie A321/Lr,30.0,27.0,24.0,,,,1.0,,,8.0,8.0,1.0,99.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",20436.0,Frontier Airlines Inc.,722,Airbus Industrie A320-200n,23.0,19.0,18.0,4.0,,4.0,11.0,7.0,9.0,2.0,,18.0,115.0
14307,RI,PVD,"Providence, RI: Rhode Island Tf Green International",19977.0,United Air Lines Inc.,888,Boeing 737-900ER,,,,,,,,1.0,,,,,1.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",19393.0,Southwest Airlines Co.,612,Boeing 737-700/700LR/Max 7,321.0,334.0,277.0,109.0,84.0,167.0,238.0,181.0,100.0,126.0,201.0,171.0,2309.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",19977.0,United Air Lines Inc.,612,Boeing 737-700/700LR/Max 7,2.0,,5.0,0.0,,,,,,,,,7.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",19930.0,Alaska Airlines Inc.,612,Boeing 737-700/700LR/Max 7,,,1.0,,,,,,,,,1.0,2.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",19393.0,Southwest Airlines Co.,614,Boeing 737-800,12.0,,45.0,47.0,13.0,12.0,4.0,87.0,47.0,31.0,39.0,21.0,358.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",19790.0,Delta Air Lines Inc.,614,Boeing 737-800,23.0,24.0,11.0,,,,,,,,,,58.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",19805.0,American Airlines Inc.,614,Boeing 737-800,257.0,240.0,199.0,67.0,76.0,9.0,115.0,137.0,94.0,36.0,102.0,138.0,1470.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",19977.0,United Air Lines Inc.,614,Boeing 737-800,1.0,,2.0,,,,,,,,,,3.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",20422.0,Sun Country Airlines d/b/a MN Airlines,614,Boeing 737-800,12.0,12.0,12.0,,,,,,,,,7.0,43.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",19930.0,Alaska Airlines Inc.,614,Boeing 737-800,,,,1.0,,,,,,,2.0,1.0,4.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",19805.0,American Airlines Inc.,622,Boeing 757-200,1.0,,,,,,,,,,,,1.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",20304.0,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,172.0,138.0,125.0,85.0,18.0,31.0,9.0,87.0,94.0,106.0,83.0,82.0,1030.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",20304.0,SkyWest Airlines Inc.,631,Canadair RJ-700,124.0,160.0,128.0,32.0,43.0,58.0,66.0,153.0,85.0,94.0,103.0,145.0,1191.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",19930.0,Alaska Airlines Inc.,634,Boeing 737-900,3.0,,1.0,,,,,,,,,,4.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",20378.0,Mesa Airlines Inc.,638,Canadair CRJ 900,151.0,125.0,123.0,38.0,2.0,,49.0,32.0,49.0,36.0,55.0,50.0,710.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,,1.0,2.0,1.0,2.0,136.0,,3.0,1.0,2.0,1.0,41.0,190.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",19687.0,Horizon Air,673,Embraer ERJ-175,25.0,12.0,,1.0,,20.0,,,,,,,58.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",20304.0,SkyWest Airlines Inc.,673,Embraer ERJ-175,243.0,243.0,278.0,148.0,236.0,63.0,270.0,73.0,140.0,301.0,308.0,202.0,2505.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",20366.0,ExpressJet Airlines LLC d/b/a aha!,673,Embraer ERJ-175,2.0,,2.0,,,,,,,,,,4.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",20378.0,Mesa Airlines Inc.,673,Embraer ERJ-175,17.0,80.0,78.0,1.0,27.0,30.0,31.0,29.0,29.0,31.0,25.0,29.0,407.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",20452.0,Republic Airline,673,Embraer ERJ-175,3.0,18.0,2.0,14.0,1.0,,,,,,,17.0,55.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",21167.0,Compass Airlines,673,Embraer ERJ-175,59.0,49.0,25.0,1.0,,,,,,,,,134.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",20398.0,Envoy Air,673,Embraer ERJ-175,,,,,17.0,22.0,4.0,,22.0,6.0,2.0,,73.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",20237.0,Trans States Airlines,675,Embraer-145,,15.0,16.0,,,,,,,,,,31.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",20452.0,Republic Airline,677,Embraer-Emb-170,3.0,,1.0,15.0,1.0,,,,,5.0,,,25.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",19790.0,Delta Air Lines Inc.,694,Airbus Industrie A320-100/200,88.0,86.0,81.0,2.0,,,,,,,0.0,,257.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",19805.0,American Airlines Inc.,694,Airbus Industrie A320-100/200,1.0,1.0,1.0,,,,,,,10.0,1.0,,14.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",19930.0,Alaska Airlines Inc.,694,Airbus Industrie A320-100/200,27.0,32.0,27.0,1.0,,,,,,,,,87.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",19977.0,United Air Lines Inc.,694,Airbus Industrie A320-100/200,11.0,1.0,26.0,1.0,,,,,,,,2.0,41.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",20368.0,Allegiant Air,694,Airbus Industrie A320-100/200,15.0,16.0,13.0,,,8.0,9.0,4.0,,,,,65.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",20436.0,Frontier Airlines Inc.,694,Airbus Industrie A320-100/200,5.0,4.0,3.0,,,,2.0,4.0,4.0,4.0,2.0,1.0,29.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",19790.0,Delta Air Lines Inc.,698,Airbus Industrie A319,8.0,6.0,28.0,1.0,,,29.0,,,,,23.0,95.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",19805.0,American Airlines Inc.,698,Airbus Industrie A319,72.0,58.0,70.0,10.0,,104.0,53.0,,28.0,120.0,58.0,43.0,616.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",19930.0,Alaska Airlines Inc.,698,Airbus Industrie A319,21.0,25.0,14.0,,,,,,,,,,60.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",19977.0,United Air Lines Inc.,698,Airbus Industrie A319,51.0,21.0,21.0,8.0,1.0,,,,,,,10.0,112.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",20368.0,Allegiant Air,698,Airbus Industrie A319,12.0,8.0,5.0,,,8.0,9.0,6.0,,,,,48.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",19790.0,Delta Air Lines Inc.,699,Airbus Industrie A321/Lr,18.0,5.0,2.0,9.0,,,1.0,31.0,30.0,31.0,37.0,54.0,218.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",19805.0,American Airlines Inc.,699,Airbus Industrie A321/Lr,,1.0,23.0,1.0,,4.0,,,,6.0,1.0,,36.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",19805.0,American Airlines Inc.,721,Airbus Industrie A321-200n,,1.0,,,,,,,,,,,1.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",20436.0,Frontier Airlines Inc.,722,Airbus Industrie A320-200n,8.0,8.0,6.0,2.0,6.0,5.0,2.0,1.0,,,,4.0,42.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",19930.0,Alaska Airlines Inc.,888,Boeing 737-900ER,3.0,,2.0,3.0,,9.0,1.0,,,,9.0,29.0,56.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",19977.0,United Air Lines Inc.,888,Boeing 737-900ER,3.0,2.0,7.0,,,,,,,,,,12.0
15376,AZ,TUS,"Tucson, AZ: Tucson International",19790.0,Delta Air Lines Inc.,888,Boeing 737-900ER,,,,,,,1.0,,,,,,1.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20500.0,GoJet Airlines LLC d/b/a United Express,530,Bombardier CRJ550,102.0,84.0,116.0,32.0,33.0,23.0,55.0,10.0,32.0,54.0,38.0,33.0,612.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19790.0,Delta Air Lines Inc.,608,Boeing 717-200,51.0,33.0,28.0,7.0,,,,,,,,,119.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19393.0,Southwest Airlines Co.,612,Boeing 737-700/700LR/Max 7,121.0,128.0,167.0,83.0,56.0,93.0,191.0,119.0,109.0,124.0,119.0,113.0,1423.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19790.0,Delta Air Lines Inc.,612,Boeing 737-700/700LR/Max 7,,,1.0,,,,,,,,,,1.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19977.0,United Air Lines Inc.,612,Boeing 737-700/700LR/Max 7,,,,,,,,2.0,1.0,,1.0,,4.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19393.0,Southwest Airlines Co.,614,Boeing 737-800,31.0,35.0,25.0,28.0,7.0,7.0,11.0,64.0,41.0,30.0,30.0,29.0,338.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19790.0,Delta Air Lines Inc.,614,Boeing 737-800,2.0,,3.0,,,,6.0,,,1.0,1.0,,13.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19977.0,United Air Lines Inc.,614,Boeing 737-800,2.0,14.0,8.0,,,,,7.0,,,,,31.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20046.0,Air Wisconsin Airlines Corp,629,Canadair RJ-200ER /RJ-440,29.0,43.0,16.0,,1.0,,,,,,14.0,22.0,125.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20304.0,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,49.0,55.0,28.0,,,,1.0,,,,1.0,,134.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20397.0,PSA Airlines Inc.,629,Canadair RJ-200ER /RJ-440,11.0,,39.0,,,,,,,,,,50.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20363.0,Endeavor Air Inc.,629,Canadair RJ-200ER /RJ-440,,,1.0,,,,,,,,1.0,1.0,3.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20304.0,SkyWest Airlines Inc.,631,Canadair RJ-700,101.0,127.0,113.0,13.0,26.0,23.0,94.0,134.0,61.0,37.0,29.0,,758.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20363.0,Endeavor Air Inc.,631,Canadair RJ-700,6.0,22.0,11.0,,,,,,3.0,120.0,98.0,82.0,342.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20397.0,PSA Airlines Inc.,631,Canadair RJ-700,74.0,74.0,38.0,11.0,7.0,1.0,28.0,74.0,8.0,1.0,1.0,2.0,319.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20500.0,GoJet Airlines LLC d/b/a United Express,631,Canadair RJ-700,22.0,8.0,,,,,,,,,,,30.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,83.0,52.0,71.0,85.0,3.0,,,125.0,50.0,,,,469.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,44.0,36.0,44.0,26.0,61.0,63.0,160.0,31.0,96.0,57.0,89.0,118.0,825.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,109.0,111.0,111.0,81.0,60.0,78.0,57.0,10.0,90.0,50.0,74.0,71.0,902.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20500.0,GoJet Airlines LLC d/b/a United Express,638,Canadair CRJ 900,3.0,,,,,,,,,,,,3.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19790.0,Delta Air Lines Inc.,655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,72.0,80.0,80.0,14.0,,,,,,,,,246.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19790.0,Delta Air Lines Inc.,656,McDonnell Douglas MD-90,2.0,,,1.0,,,,,,,,,3.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20304.0,SkyWest Airlines Inc.,673,Embraer ERJ-175,23.0,23.0,23.0,,,,23.0,5.0,28.0,54.0,61.0,79.0,319.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20366.0,ExpressJet Airlines LLC d/b/a aha!,673,Embraer ERJ-175,22.0,27.0,37.0,,,,,,,,,,86.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20378.0,Mesa Airlines Inc.,673,Embraer ERJ-175,7.0,18.0,20.0,,,,,,,,,,45.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20398.0,Envoy Air,673,Embraer ERJ-175,81.0,102.0,92.0,21.0,51.0,64.0,45.0,2.0,64.0,67.0,49.0,92.0,730.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20452.0,Republic Airline,673,Embraer ERJ-175,95.0,78.0,53.0,12.0,11.0,10.0,23.0,60.0,87.0,81.0,53.0,51.0,614.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20237.0,Trans States Airlines,675,Embraer-145,3.0,16.0,4.0,,,,,,,,,,23.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20366.0,ExpressJet Airlines LLC d/b/a aha!,675,Embraer-145,5.0,,5.0,,,,,,,,,,10.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20398.0,Envoy Air,675,Embraer-145,43.0,27.0,32.0,11.0,17.0,19.0,18.0,55.0,36.0,56.0,6.0,12.0,332.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20445.0,CommuteAir LLC dba CommuteAir,675,Embraer-145,35.0,29.0,36.0,,,,,,,,,,100.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20427.0,Piedmont Airlines,675,Embraer-145,,,,,,,26.0,31.0,9.0,,57.0,69.0,192.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20398.0,Envoy Air,676,Embraer-140,1.0,1.0,1.0,,,,,,,,,,3.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20452.0,Republic Airline,677,Embraer-Emb-170,32.0,49.0,94.0,18.0,19.0,20.0,6.0,20.0,1.0,12.0,2.0,3.0,276.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19790.0,Delta Air Lines Inc.,694,Airbus Industrie A320-100/200,1.0,,,,,,,26.0,19.0,50.0,49.0,38.0,183.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19977.0,United Air Lines Inc.,694,Airbus Industrie A320-100/200,49.0,37.0,6.0,2.0,,,,,,,2.0,,96.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20368.0,Allegiant Air,694,Airbus Industrie A320-100/200,167.0,193.0,184.0,37.0,81.0,113.0,131.0,103.0,60.0,97.0,103.0,124.0,1393.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20436.0,Frontier Airlines Inc.,694,Airbus Industrie A320-100/200,10.0,13.0,8.0,,,3.0,7.0,5.0,6.0,13.0,3.0,3.0,71.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19805.0,American Airlines Inc.,694,Airbus Industrie A320-100/200,,,,,,,1.0,,,,,1.0,2.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19790.0,Delta Air Lines Inc.,698,Airbus Industrie A319,2.0,,1.0,,,,53.0,151.0,151.0,108.0,104.0,116.0,686.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19805.0,American Airlines Inc.,698,Airbus Industrie A319,59.0,53.0,65.0,31.0,7.0,,48.0,62.0,15.0,,77.0,62.0,479.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19977.0,United Air Lines Inc.,698,Airbus Industrie A319,27.0,16.0,13.0,1.0,,,2.0,1.0,1.0,,,,61.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20368.0,Allegiant Air,698,Airbus Industrie A319,4.0,13.0,7.0,,,16.0,14.0,28.0,2.0,15.0,8.0,3.0,110.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19790.0,Delta Air Lines Inc.,699,Airbus Industrie A321/Lr,5.0,,,,,,33.0,8.0,10.0,5.0,5.0,5.0,71.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19805.0,American Airlines Inc.,699,Airbus Industrie A321/Lr,1.0,,,,,,,,1.0,,1.0,1.0,4.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20436.0,Frontier Airlines Inc.,699,Airbus Industrie A321/Lr,,2.0,,,,,1.0,1.0,,1.0,,,5.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",20436.0,Frontier Airlines Inc.,722,Airbus Industrie A320-200n,48.0,44.0,40.0,7.0,12.0,14.0,13.0,12.0,12.0,8.0,12.0,18.0,240.0
11986,MI,GRR,"Grand Rapids, MI: Gerald R. Ford International",19790.0,Delta Air Lines Inc.,888,Boeing 737-900ER,124.0,132.0,99.0,4.0,,,,,,,,,359.0
