ORIGIN_AIRPORT_ID,ORIGIN_STATE_ABR,CODE,NAME,AIRCRAFT_TYPE,Description,2019,2020,2021,2022
14489,OR,RDM,"Bend/Redmond, OR: Roberts Field",675,Embraer-145,1,0,26,75
14489,OR,RDM,"Bend/Redmond, OR: Roberts Field",694,Airbus Industrie A320-100/200,57,51,134,148
14489,OR,RDM,"Bend/Redmond, OR: Roberts Field",698,Airbus Industrie A319,128,91,130,391
14489,OR,RDM,"Bend/Redmond, OR: Roberts Field",888,Boeing 737-900ER,1,0,0,68
11637,ND,FAR,"Fargo, ND: Hector International",608,Boeing 717-200,273,26,0,0
11637,ND,FAR,"Fargo, ND: Hector International",614,Boeing 737-800,41,1,2,2
11637,ND,FAR,"Fargo, ND: Hector International",622,Boeing 757-200,56,0,0,0
11637,ND,FAR,"Fargo, ND: Hector International",623,Boeing 757-300,2,0,1,0
11637,ND,FAR,"Fargo, ND: Hector International",629,Canadair RJ-200ER /RJ-440,2275,1333,1518,1581
11637,ND,FAR,"Fargo, ND: Hector International",631,Canadair RJ-700,804,221,871,641
11637,ND,FAR,"Fargo, ND: Hector International",638,Canadair CRJ 900,378,901,1622,1336
11637,ND,FAR,"Fargo, ND: Hector International",656,McDonnell Douglas MD-90,1,0,0,0
11637,ND,FAR,"Fargo, ND: Hector International",673,Embraer ERJ-175,1156,688,499,799
11637,ND,FAR,"Fargo, ND: Hector International",675,Embraer-145,1271,669,440,448
11637,ND,FAR,"Fargo, ND: Hector International",676,Embraer-140,6,0,0,0
11637,ND,FAR,"Fargo, ND: Hector International",677,Embraer-Emb-170,35,138,70,38
11637,ND,FAR,"Fargo, ND: Hector International",678,Embraer 190,1,0,0,0
11637,ND,FAR,"Fargo, ND: Hector International",687,Airbus Industrie A330-300/333,1,0,0,1
11637,ND,FAR,"Fargo, ND: Hector International",694,Airbus Industrie A320-100/200,377,389,534,546
11637,ND,FAR,"Fargo, ND: Hector International",698,Airbus Industrie A319,408,427,352,169
11637,ND,FAR,"Fargo, ND: Hector International",699,Airbus Industrie A321/Lr,84,87,209,117
11637,ND,FAR,"Fargo, ND: Hector International",722,Airbus Industrie A320-200n,82,77,118,151
11637,ND,FAR,"Fargo, ND: Hector International",888,Boeing 737-900ER,162,8,0,256
10620,MT,BIL,"Billings, MT: Billings Logan International",125,Cessna C-402/402A/402B,4620,4696,4545,3320
10620,MT,BIL,"Billings, MT: Billings Logan International",482,De Havilland DHC8-400 Dash-8,73,318,1130,170
10620,MT,BIL,"Billings, MT: Billings Logan International",608,Boeing 717-200,569,0,0,0
10620,MT,BIL,"Billings, MT: Billings Logan International",614,Boeing 737-800,390,199,67,335
10620,MT,BIL,"Billings, MT: Billings Logan International",623,Boeing 757-300,1,0,0,0
10620,MT,BIL,"Billings, MT: Billings Logan International",629,Canadair RJ-200ER /RJ-440,682,213,451,82
10620,MT,BIL,"Billings, MT: Billings Logan International",631,Canadair RJ-700,120,187,413,159
10620,MT,BIL,"Billings, MT: Billings Logan International",638,Canadair CRJ 900,203,140,48,37
10620,MT,BIL,"Billings, MT: Billings Logan International",673,Embraer ERJ-175,1920,2063,1816,2059
10620,MT,BIL,"Billings, MT: Billings Logan International",675,Embraer-145,228,91,75,2
10620,MT,BIL,"Billings, MT: Billings Logan International",677,Embraer-Emb-170,10,1,0,48
10620,MT,BIL,"Billings, MT: Billings Logan International",694,Airbus Industrie A320-100/200,599,319,913,577
10620,MT,BIL,"Billings, MT: Billings Logan International",698,Airbus Industrie A319,531,669,493,452
10620,MT,BIL,"Billings, MT: Billings Logan International",699,Airbus Industrie A321/Lr,3,1,13,123
10620,MT,BIL,"Billings, MT: Billings Logan International",722,Airbus Industrie A320-200n,58,68,41,0
10620,MT,BIL,"Billings, MT: Billings Logan International",888,Boeing 737-900ER,25,29,48,87
15356,NJ,TTN,"Trenton, NJ: Trenton Mercer",694,Airbus Industrie A320-100/200,860,203,291,248
15356,NJ,TTN,"Trenton, NJ: Trenton Mercer",722,Airbus Industrie A320-200n,2076,978,1519,1923
13486,MT,MSO,"Missoula, MT: Missoula Montana",482,De Havilland DHC8-400 Dash-8,1812,1228,1287,680
13486,MT,MSO,"Missoula, MT: Missoula Montana",614,Boeing 737-800,101,62,195,469
13486,MT,MSO,"Missoula, MT: Missoula Montana",629,Canadair RJ-200ER /RJ-440,646,308,437,145
13486,MT,MSO,"Missoula, MT: Missoula Montana",631,Canadair RJ-700,180,104,157,20
13486,MT,MSO,"Missoula, MT: Missoula Montana",638,Canadair CRJ 900,265,148,440,0
13486,MT,MSO,"Missoula, MT: Missoula Montana",673,Embraer ERJ-175,818,1362,2040,1999
13486,MT,MSO,"Missoula, MT: Missoula Montana",675,Embraer-145,366,27,0,0
13486,MT,MSO,"Missoula, MT: Missoula Montana",694,Airbus Industrie A320-100/200,612,266,530,566
13486,MT,MSO,"Missoula, MT: Missoula Montana",698,Airbus Industrie A319,800,759,745,714
13486,MT,MSO,"Missoula, MT: Missoula Montana",699,Airbus Industrie A321/Lr,168,3,65,1
13486,MT,MSO,"Missoula, MT: Missoula Montana",722,Airbus Industrie A320-200n,24,17,23,37
13486,MT,MSO,"Missoula, MT: Missoula Montana",888,Boeing 737-900ER,46,37,8,10
12441,WY,JAC,"Jackson, WY: Jackson Hole",612,Boeing 737-700/700LR/Max 7,382,322,433,437
12441,WY,JAC,"Jackson, WY: Jackson Hole",622,Boeing 757-200,94,48,258,194
12441,WY,JAC,"Jackson, WY: Jackson Hole",631,Canadair RJ-700,495,102,280,413
12441,WY,JAC,"Jackson, WY: Jackson Hole",673,Embraer ERJ-175,715,826,1485,1363
12441,WY,JAC,"Jackson, WY: Jackson Hole",694,Airbus Industrie A320-100/200,563,478,813,619
12441,WY,JAC,"Jackson, WY: Jackson Hole",698,Airbus Industrie A319,2483,2058,3121,1668
12441,WY,JAC,"Jackson, WY: Jackson Hole",722,Airbus Industrie A320-200n,11,0,5,0
14252,WA,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",479,Pilatus PC-12,1,0,0,0
14252,WA,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",482,De Havilland DHC8-400 Dash-8,2258,1419,2057,1345
14252,WA,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",629,Canadair RJ-200ER /RJ-440,1292,622,498,872
14252,WA,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",631,Canadair RJ-700,417,133,293,26
14252,WA,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",638,Canadair CRJ 900,267,120,9,0
14252,WA,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",673,Embraer ERJ-175,2340,1991,2683,3186
14252,WA,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",694,Airbus Industrie A320-100/200,148,102,159,203
14252,WA,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",698,Airbus Industrie A319,252,169,119,131
10135,PA,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",530,Bombardier CRJ550,125,264,171,48
10135,PA,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",608,Boeing 717-200,328,77,0,0
10135,PA,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",612,Boeing 737-700/700LR/Max 7,1,0,0,0
10135,PA,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",614,Boeing 737-800,3,1,2,0
10135,PA,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",629,Canadair RJ-200ER /RJ-440,1591,751,1200,598
10135,PA,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",631,Canadair RJ-700,173,127,318,593
10135,PA,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",638,Canadair CRJ 900,1591,989,1933,1716
10135,PA,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",673,Embraer ERJ-175,71,69,1,124
10135,PA,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",675,Embraer-145,1446,589,406,473
10135,PA,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",676,Embraer-140,16,2,0,0
10135,PA,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",677,Embraer-Emb-170,3,0,0,72
10135,PA,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",694,Airbus Industrie A320-100/200,783,796,1215,1414
10135,PA,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",698,Airbus Industrie A319,371,117,64,46
10135,PA,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",888,Boeing 737-900ER,3,0,0,3
15249,FL,TLH,"Tallahassee, FL: Tallahassee International",441,Aerospatiale/Aeritalia ATR-42,7,232,254,218
15249,FL,TLH,"Tallahassee, FL: Tallahassee International",442,Aerospatiale/Aeritalia ATR-72,2,13,74,150
15249,FL,TLH,"Tallahassee, FL: Tallahassee International",456,Saab-Fairchild 340/B,988,99,2,0
15249,FL,TLH,"Tallahassee, FL: Tallahassee International",608,Boeing 717-200,923,251,573,1013
15249,FL,TLH,"Tallahassee, FL: Tallahassee International",612,Boeing 737-700/700LR/Max 7,1,39,0,0
15249,FL,TLH,"Tallahassee, FL: Tallahassee International",614,Boeing 737-800,3,3,158,457
15249,FL,TLH,"Tallahassee, FL: Tallahassee International",622,Boeing 757-200,6,0,0,3
15249,FL,TLH,"Tallahassee, FL: Tallahassee International",623,Boeing 757-300,1,0,0,0
15249,FL,TLH,"Tallahassee, FL: Tallahassee International",629,Canadair RJ-200ER /RJ-440,115,109,269,10
15249,FL,TLH,"Tallahassee, FL: Tallahassee International",631,Canadair RJ-700,844,409,1236,543
15249,FL,TLH,"Tallahassee, FL: Tallahassee International",638,Canadair CRJ 900,2256,2097,1866,1211
15249,FL,TLH,"Tallahassee, FL: Tallahassee International",655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,236,2,0,0
15249,FL,TLH,"Tallahassee, FL: Tallahassee International",656,McDonnell Douglas MD-90,1,0,0,0
15249,FL,TLH,"Tallahassee, FL: Tallahassee International",673,Embraer ERJ-175,848,598,795,1679
15249,FL,TLH,"Tallahassee, FL: Tallahassee International",675,Embraer-145,1230,485,304,61
15249,FL,TLH,"Tallahassee, FL: Tallahassee International",676,Embraer-140,35,2,0,0
15249,FL,TLH,"Tallahassee, FL: Tallahassee International",694,Airbus Industrie A320-100/200,1,20,2,149
15249,FL,TLH,"Tallahassee, FL: Tallahassee International",699,Airbus Industrie A321/Lr,5,4,3,11
15249,FL,TLH,"Tallahassee, FL: Tallahassee International",888,Boeing 737-900ER,4,3,4,8
14696,IN,SBN,"South Bend, IN: South Bend International",608,Boeing 717-200,11,0,0,0
14696,IN,SBN,"South Bend, IN: South Bend International",614,Boeing 737-800,2,0,3,3
14696,IN,SBN,"South Bend, IN: South Bend International",629,Canadair RJ-200ER /RJ-440,4926,2978,2746,2207
14696,IN,SBN,"South Bend, IN: South Bend International",631,Canadair RJ-700,1315,975,889,1161
14696,IN,SBN,"South Bend, IN: South Bend International",638,Canadair CRJ 900,209,444,1682,1413
14696,IN,SBN,"South Bend, IN: South Bend International",655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,6,0,0,0
14696,IN,SBN,"South Bend, IN: South Bend International",673,Embraer ERJ-175,189,6,60,70
14696,IN,SBN,"South Bend, IN: South Bend International",675,Embraer-145,341,75,0,0
14696,IN,SBN,"South Bend, IN: South Bend International",694,Airbus Industrie A320-100/200,436,487,577,576
14696,IN,SBN,"South Bend, IN: South Bend International",698,Airbus Industrie A319,271,162,163,132
14696,IN,SBN,"South Bend, IN: South Bend International",888,Boeing 737-900ER,3,0,4,14
13256,TX,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",612,Boeing 737-700/700LR/Max 7,164,24,91,58
13256,TX,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",614,Boeing 737-800,207,78,157,360
13256,TX,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",631,Canadair RJ-700,74,20,111,88
13256,TX,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",634,Boeing 737-900,8,16,0,168
13256,TX,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",638,Canadair CRJ 900,1102,475,660,286
13256,TX,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,269,0,0,0
13256,TX,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",673,Embraer ERJ-175,1406,1247,863,994
13256,TX,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",675,Embraer-145,803,631,845,711
13256,TX,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",676,Embraer-140,271,102,15,0
13256,TX,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",677,Embraer-Emb-170,4,1,0,4
13256,TX,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",694,Airbus Industrie A320-100/200,263,72,278,446
13256,TX,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",698,Airbus Industrie A319,884,551,1511,1150
13256,TX,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",888,Boeing 737-900ER,10,7,110,113
10874,OH,CAK,"Akron, OH: Akron-Canton Regional",612,Boeing 737-700/700LR/Max 7,3,1,0,0
10874,OH,CAK,"Akron, OH: Akron-Canton Regional",614,Boeing 737-800,110,108,0,0
10874,OH,CAK,"Akron, OH: Akron-Canton Regional",629,Canadair RJ-200ER /RJ-440,3036,596,744,1036
10874,OH,CAK,"Akron, OH: Akron-Canton Regional",631,Canadair RJ-700,992,1194,1629,1084
10874,OH,CAK,"Akron, OH: Akron-Canton Regional",638,Canadair CRJ 900,866,265,312,260
10874,OH,CAK,"Akron, OH: Akron-Canton Regional",655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,240,0,0,0
10874,OH,CAK,"Akron, OH: Akron-Canton Regional",656,McDonnell Douglas MD-90,1,0,0,0
10874,OH,CAK,"Akron, OH: Akron-Canton Regional",673,Embraer ERJ-175,241,119,0,0
10874,OH,CAK,"Akron, OH: Akron-Canton Regional",675,Embraer-145,1634,366,119,279
10874,OH,CAK,"Akron, OH: Akron-Canton Regional",676,Embraer-140,5,0,0,0
10874,OH,CAK,"Akron, OH: Akron-Canton Regional",694,Airbus Industrie A320-100/200,148,64,150,333
10874,OH,CAK,"Akron, OH: Akron-Canton Regional",698,Airbus Industrie A319,295,243,84,287
10874,OH,CAK,"Akron, OH: Akron-Canton Regional",699,Airbus Industrie A321/Lr,4,2,0,1
10874,OH,CAK,"Akron, OH: Akron-Canton Regional",722,Airbus Industrie A320-200n,21,11,113,7
10874,OH,CAK,"Akron, OH: Akron-Canton Regional",888,Boeing 737-900ER,2,1,0,0
11823,IN,FWA,"Fort Wayne, IN: Fort Wayne International",622,Boeing 757-200,1,0,0,0
11823,IN,FWA,"Fort Wayne, IN: Fort Wayne International",629,Canadair RJ-200ER /RJ-440,3656,2269,1924,1993
11823,IN,FWA,"Fort Wayne, IN: Fort Wayne International",631,Canadair RJ-700,1766,1672,1775,1459
11823,IN,FWA,"Fort Wayne, IN: Fort Wayne International",638,Canadair CRJ 900,223,216,1051,430
11823,IN,FWA,"Fort Wayne, IN: Fort Wayne International",673,Embraer ERJ-175,216,3,4,7
11823,IN,FWA,"Fort Wayne, IN: Fort Wayne International",675,Embraer-145,1144,589,544,1196
11823,IN,FWA,"Fort Wayne, IN: Fort Wayne International",676,Embraer-140,20,11,0,0
11823,IN,FWA,"Fort Wayne, IN: Fort Wayne International",694,Airbus Industrie A320-100/200,484,551,586,596
11823,IN,FWA,"Fort Wayne, IN: Fort Wayne International",698,Airbus Industrie A319,144,108,179,165
10781,LA,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",608,Boeing 717-200,105,0,0,1052
10781,LA,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",612,Boeing 737-700/700LR/Max 7,1,0,5,4
10781,LA,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",614,Boeing 737-800,3,3,7,7
10781,LA,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",622,Boeing 757-200,1,0,0,0
10781,LA,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",629,Canadair RJ-200ER /RJ-440,242,144,88,169
10781,LA,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",631,Canadair RJ-700,1624,855,1276,937
10781,LA,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",634,Boeing 737-900,1,0,0,1
10781,LA,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",638,Canadair CRJ 900,1926,1339,2011,903
10781,LA,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,2,0,0,0
10781,LA,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",673,Embraer ERJ-175,1680,931,652,684
10781,LA,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",675,Embraer-145,1475,1080,1546,1718
10781,LA,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",676,Embraer-140,427,157,58,0
10781,LA,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",677,Embraer-Emb-170,140,2,1,10
10781,LA,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",694,Airbus Industrie A320-100/200,1,2,0,1
10781,LA,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",698,Airbus Industrie A319,1,1,1,2
10781,LA,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",699,Airbus Industrie A321/Lr,1,0,0,0
10781,LA,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",888,Boeing 737-900ER,2,1,2,3
14004,WA,PAE,"Everett, WA: Snohomish County",673,Embraer ERJ-175,6925,2723,2127,3477
14004,WA,PAE,"Everett, WA: Snohomish County",694,Airbus Industrie A320-100/200,1,0,0,2
14004,WA,PAE,"Everett, WA: Snohomish County",723,A200-100 BD-500-1A10,1,0,0,0
14004,WA,PAE,"Everett, WA: Snohomish County",888,Boeing 737-900ER,2,0,1,197
10990,VA,CHO,"Charlottesville, VA: Charlottesville Albemarle",608,Boeing 717-200,366,106,0,159
10990,VA,CHO,"Charlottesville, VA: Charlottesville Albemarle",629,Canadair RJ-200ER /RJ-440,3843,1909,1542,1226
10990,VA,CHO,"Charlottesville, VA: Charlottesville Albemarle",631,Canadair RJ-700,537,545,434,382
10990,VA,CHO,"Charlottesville, VA: Charlottesville Albemarle",638,Canadair CRJ 900,791,451,1067,1255
10990,VA,CHO,"Charlottesville, VA: Charlottesville Albemarle",673,Embraer ERJ-175,3,0,134,665
10990,VA,CHO,"Charlottesville, VA: Charlottesville Albemarle",675,Embraer-145,1956,899,1690,1957
10990,VA,CHO,"Charlottesville, VA: Charlottesville Albemarle",676,Embraer-140,1322,516,0,0
10990,VA,CHO,"Charlottesville, VA: Charlottesville Albemarle",698,Airbus Industrie A319,1,0,0,0
10408,WI,ATW,"Appleton, WI: Appleton International",608,Boeing 717-200,307,134,394,369
10408,WI,ATW,"Appleton, WI: Appleton International",629,Canadair RJ-200ER /RJ-440,3091,1987,4113,3144
10408,WI,ATW,"Appleton, WI: Appleton International",631,Canadair RJ-700,687,253,87,122
10408,WI,ATW,"Appleton, WI: Appleton International",638,Canadair CRJ 900,1310,1030,512,683
10408,WI,ATW,"Appleton, WI: Appleton International",655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,1,0,0,0
10408,WI,ATW,"Appleton, WI: Appleton International",673,Embraer ERJ-175,54,56,497,84
10408,WI,ATW,"Appleton, WI: Appleton International",675,Embraer-145,744,692,875,585
10408,WI,ATW,"Appleton, WI: Appleton International",676,Embraer-140,4,8,0,0
10408,WI,ATW,"Appleton, WI: Appleton International",694,Airbus Industrie A320-100/200,257,406,484,955
10408,WI,ATW,"Appleton, WI: Appleton International",698,Airbus Industrie A319,235,170,223,91
10279,TX,AMA,"Amarillo, TX: Rick Husband Amarillo International",612,Boeing 737-700/700LR/Max 7,1701,1089,1132,1930
10279,TX,AMA,"Amarillo, TX: Rick Husband Amarillo International",614,Boeing 737-800,45,103,135,127
10279,TX,AMA,"Amarillo, TX: Rick Husband Amarillo International",629,Canadair RJ-200ER /RJ-440,71,283,1017,762
10279,TX,AMA,"Amarillo, TX: Rick Husband Amarillo International",631,Canadair RJ-700,1,4,39,597
10279,TX,AMA,"Amarillo, TX: Rick Husband Amarillo International",638,Canadair CRJ 900,1677,835,1181,414
10279,TX,AMA,"Amarillo, TX: Rick Husband Amarillo International",655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,88,0,0,0
10279,TX,AMA,"Amarillo, TX: Rick Husband Amarillo International",673,Embraer ERJ-175,499,401,489,690
10279,TX,AMA,"Amarillo, TX: Rick Husband Amarillo International",675,Embraer-145,1591,690,317,357
10279,TX,AMA,"Amarillo, TX: Rick Husband Amarillo International",676,Embraer-140,5,258,50,0
10279,TX,AMA,"Amarillo, TX: Rick Husband Amarillo International",698,Airbus Industrie A319,129,0,231,164
10279,TX,AMA,"Amarillo, TX: Rick Husband Amarillo International",699,Airbus Industrie A321/Lr,8,5,10,28
10279,TX,AMA,"Amarillo, TX: Rick Husband Amarillo International",838,Boeing B737 Max 800,2,0,19,15
14574,VA,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",608,Boeing 717-200,12,47,1,52
14574,VA,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",614,Boeing 737-800,3,0,0,70
14574,VA,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",629,Canadair RJ-200ER /RJ-440,1644,1095,1350,1065
14574,VA,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",631,Canadair RJ-700,285,60,0,173
14574,VA,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",638,Canadair CRJ 900,550,621,817,329
14574,VA,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",673,Embraer ERJ-175,67,116,124,531
14574,VA,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",675,Embraer-145,3773,2228,2660,2890
14574,VA,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",676,Embraer-140,381,180,0,0
14574,VA,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",677,Embraer-Emb-170,4,0,33,23
14574,VA,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",694,Airbus Industrie A320-100/200,216,130,186,345
14574,VA,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",698,Airbus Industrie A319,323,138,151,157
11648,MT,FCA,"Kalispell, MT: Glacier Park International",482,De Havilland DHC8-400 Dash-8,441,612,962,574
11648,MT,FCA,"Kalispell, MT: Glacier Park International",608,Boeing 717-200,42,0,0,0
11648,MT,FCA,"Kalispell, MT: Glacier Park International",612,Boeing 737-700/700LR/Max 7,1,0,3,18
11648,MT,FCA,"Kalispell, MT: Glacier Park International",614,Boeing 737-800,195,428,758,840
11648,MT,FCA,"Kalispell, MT: Glacier Park International",622,Boeing 757-200,12,6,1,0
11648,MT,FCA,"Kalispell, MT: Glacier Park International",629,Canadair RJ-200ER /RJ-440,541,278,243,206
11648,MT,FCA,"Kalispell, MT: Glacier Park International",631,Canadair RJ-700,157,44,208,74
11648,MT,FCA,"Kalispell, MT: Glacier Park International",634,Boeing 737-900,1,0,0,1
11648,MT,FCA,"Kalispell, MT: Glacier Park International",638,Canadair CRJ 900,286,192,216,4
11648,MT,FCA,"Kalispell, MT: Glacier Park International",673,Embraer ERJ-175,1617,1799,2070,1669
11648,MT,FCA,"Kalispell, MT: Glacier Park International",675,Embraer-145,380,32,0,0
11648,MT,FCA,"Kalispell, MT: Glacier Park International",677,Embraer-Emb-170,6,0,0,0
11648,MT,FCA,"Kalispell, MT: Glacier Park International",694,Airbus Industrie A320-100/200,438,261,510,395
11648,MT,FCA,"Kalispell, MT: Glacier Park International",698,Airbus Industrie A319,602,492,505,475
11648,MT,FCA,"Kalispell, MT: Glacier Park International",699,Airbus Industrie A321/Lr,1,2,4,1
11648,MT,FCA,"Kalispell, MT: Glacier Park International",888,Boeing 737-900ER,7,24,211,89
13367,IL,MLI,"Moline, IL: Quad Cities International",614,Boeing 737-800,1,0,2,0
13367,IL,MLI,"Moline, IL: Quad Cities International",629,Canadair RJ-200ER /RJ-440,1702,729,1601,1547
13367,IL,MLI,"Moline, IL: Quad Cities International",631,Canadair RJ-700,216,13,3,120
13367,IL,MLI,"Moline, IL: Quad Cities International",638,Canadair CRJ 900,1720,1254,1358,982
13367,IL,MLI,"Moline, IL: Quad Cities International",673,Embraer ERJ-175,8,138,129,599
13367,IL,MLI,"Moline, IL: Quad Cities International",675,Embraer-145,2493,1060,709,679
13367,IL,MLI,"Moline, IL: Quad Cities International",676,Embraer-140,17,41,0,0
13367,IL,MLI,"Moline, IL: Quad Cities International",677,Embraer-Emb-170,2,106,103,10
13367,IL,MLI,"Moline, IL: Quad Cities International",694,Airbus Industrie A320-100/200,213,215,284,311
13367,IL,MLI,"Moline, IL: Quad Cities International",698,Airbus Industrie A319,215,149,147,107
14457,SD,RAP,"Rapid City, SD: Rapid City Regional",608,Boeing 717-200,186,74,19,0
14457,SD,RAP,"Rapid City, SD: Rapid City Regional",612,Boeing 737-700/700LR/Max 7,78,0,0,0
14457,SD,RAP,"Rapid City, SD: Rapid City Regional",614,Boeing 737-800,8,44,9,23
14457,SD,RAP,"Rapid City, SD: Rapid City Regional",629,Canadair RJ-200ER /RJ-440,2457,764,1513,528
14457,SD,RAP,"Rapid City, SD: Rapid City Regional",631,Canadair RJ-700,746,434,1098,99
14457,SD,RAP,"Rapid City, SD: Rapid City Regional",634,Boeing 737-900,1,0,0,0
14457,SD,RAP,"Rapid City, SD: Rapid City Regional",638,Canadair CRJ 900,983,1536,1437,1141
14457,SD,RAP,"Rapid City, SD: Rapid City Regional",673,Embraer ERJ-175,384,570,835,1647
14457,SD,RAP,"Rapid City, SD: Rapid City Regional",675,Embraer-145,796,180,0,31
14457,SD,RAP,"Rapid City, SD: Rapid City Regional",677,Embraer-Emb-170,142,87,62,124
14457,SD,RAP,"Rapid City, SD: Rapid City Regional",694,Airbus Industrie A320-100/200,182,142,383,361
14457,SD,RAP,"Rapid City, SD: Rapid City Regional",698,Airbus Industrie A319,176,210,609,568
14457,SD,RAP,"Rapid City, SD: Rapid City Regional",699,Airbus Industrie A321/Lr,4,0,2,7
14457,SD,RAP,"Rapid City, SD: Rapid City Regional",888,Boeing 737-900ER,2,11,7,21
11977,WI,GRB,"Green Bay, WI: Green Bay Austin Straubel International",530,Bombardier CRJ550,11,650,248,98
11977,WI,GRB,"Green Bay, WI: Green Bay Austin Straubel International",608,Boeing 717-200,312,20,241,223
11977,WI,GRB,"Green Bay, WI: Green Bay Austin Straubel International",614,Boeing 737-800,1,0,11,107
11977,WI,GRB,"Green Bay, WI: Green Bay Austin Straubel International",629,Canadair RJ-200ER /RJ-440,1599,1126,1598,1884
11977,WI,GRB,"Green Bay, WI: Green Bay Austin Straubel International",631,Canadair RJ-700,1057,575,546,209
11977,WI,GRB,"Green Bay, WI: Green Bay Austin Straubel International",638,Canadair CRJ 900,1561,735,1339,839
11977,WI,GRB,"Green Bay, WI: Green Bay Austin Straubel International",655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,3,0,0,0
11977,WI,GRB,"Green Bay, WI: Green Bay Austin Straubel International",656,McDonnell Douglas MD-90,1,0,0,0
11977,WI,GRB,"Green Bay, WI: Green Bay Austin Straubel International",673,Embraer ERJ-175,419,229,400,681
